Date,T2M_West,PRCP_West,T2M_DEV_West,PRCP_DEV_West,T2M_Sarawak,PRCP_Sarawak,T2M_DEV_Sarawak,PRCP_DEV_Sarawak,T2M_Sabah,PRCP_Sabah,T2M_DEV_Sabah,PRCP_DEV_Sabah,T2M_NAT,PRCP_NAT,T2M_DEV_NAT,PRCP_DEV_NAT
2011-03,25.31814814814815,339.8594444444444,-0.7953021442495114,146.29024366471734,24.133777777777777,342.47355555555555,-0.6063391812865504,49.62823391812867,24.038846153846155,410.5792307692308,-0.6992307692307698,221.84362348178138,26.34692708333333,249.62453125000002,-0.7401398026315853,119.19933662280701
2011-04,25.976111111111113,182.91462962962962,-0.7785477582845992,-24.089366471734905,24.536444444444445,232.8651111111111,-0.5552046783625713,-42.48847953216375,24.568076923076923,300.82961538461535,-0.7281578947368423,117.48742914979752,26.9403125,114.61255208333334,-1.0093201754385959,-17.68040021929822
2011-05,26.517407407407408,173.18740740740742,-0.43907407407407106,-32.88029239766081,24.95111111111111,216.44266666666667,-0.4065497076023412,-40.7018479532164,24.887307692307694,233.43307692307692,-0.640465587044531,18.474291497975713,27.910989583333333,145.21869791666668,-0.5216365131578975,-13.885043859649102
2011-06,26.215925925925927,131.15185185185186,-0.2510038986354779,-48.120974658869386,24.74,298.42822222222225,-0.2054385964912271,42.4810643274854,24.724230769230772,253.8103846153846,-0.2891497975708468,35.969615384615366,27.830468749999998,149.48515625000002,-0.32699287280702194,-20.70340734649122
2011-07,25.965185185185184,111.72555555555556,-0.18559454191032998,-61.56730019493179,24.69777777777778,152.73777777777778,-0.04974269005847631,-75.42679532163743,24.553461538461537,133.97076923076924,-0.1693319838056695,-96.99718623481778,27.6596875,115.90828125,-0.1799835526315796,-62.073075657894734
2011-08,25.898703703703703,203.53962962962962,-0.20758284600389842,-5.27564327485382,24.61777777777778,171.09,-0.16934502923976424,-103.56645614035088,24.555384615384618,240.78923076923076,-0.25676113360323427,5.598522267206448,27.479322916666664,157.456875,-0.21175712719298545,-23.743177083333336
2011-09,25.795925925925925,212.25962962962964,-0.2953898635477614,-10.040194931773868,24.703555555555557,178.15244444444443,-0.13237426900584737,-82.24987134502925,24.735,169.44653846153844,-0.1440688259109315,-62.65696356275305,27.469583333333333,192.27567708333333,-0.1647642543859682,-1.9879111842105317
2011-10,25.657962962962962,330.31944444444446,-0.426335282651074,57.06081871345026,24.583555555555556,372.0826666666667,-0.18569590643274836,52.066736842105286,24.61423076923077,235.0096153846154,-0.2477530364372491,-22.99657894736842,27.2309375,277.16770833333334,-0.3537280701754355,40.773843201754374
2011-11,25.42,401.2764814814815,-0.37730019493177025,-3.0440253411305775,24.56688888888889,306.38444444444445,-0.12168421052631473,-68.31339181286552,24.548076923076923,283.87076923076927,-0.26364372469635455,11.843461538461554,26.971145833333335,333.83578125,-0.2928536184210486,10.933873355263131
2011-12,25.012777777777778,395.7666666666667,-0.2822222222222237,7.26848927875244,24.355555555555554,501.9711111111111,-0.19639766081871457,90.24141520467833,24.326153846153847,355.5138461538462,-0.2856882591093104,53.51451417004051,26.341302083333332,385.76276041666665,-0.356348684210527,51.79703947368421
2012-01,24.976666666666667,194.7035185185185,-0.10279727095516833,-36.27344054580897,24.25888888888889,362.6071111111111,-0.12059649122807059,-61.8064678362573,24.028846153846153,329.4003846153846,-0.1951012145748976,7.954939271255057,25.961510416666666,226.0775,-0.25952028508772074,14.653985745614023
2012-02,25.511851851851855,179.465,0.11114035087719643,46.71518518518519,24.244,346.2628888888889,-0.18701754385964975,49.537239766081825,24.1,214.09192307692305,-0.16107287449392516,27.45999999999998,26.375052083333333,122.6796875,0.007080592105261019,14.679788925438586
