Date,Open,High,Low,Close,Adj Close,Volume
2017-11-24,650.5,650.5,650.5,650.5,650.5,0
2017-11-27,648.75,648.75,648.75,648.75,648.75,0
2017-11-28,648.75,648.75,648.75,648.75,648.75,0
2017-11-29,648.25,648.25,648.25,648.25,648.25,0
2017-11-30,648.75,648.75,648.75,648.75,648.75,0
2017-12-01,636.25,636.25,636.25,636.25,636.25,0
2017-12-04,634.0,634.0,634.0,634.0,634.0,0
2017-12-05,632.75,632.75,632.75,632.75,632.75,0
2017-12-06,624.5,624.5,624.5,624.5,624.5,0
2017-12-07,615.5,615.5,615.5,615.5,615.5,0
2017-12-08,610.25,610.25,610.25,610.25,610.25,0
2017-12-11,607.5,607.5,607.5,607.5,607.5,0
2017-12-12,610.25,610.25,610.25,610.25,610.25,0
2017-12-13,608.0,608.0,608.0,608.0,608.0,0
2017-12-14,607.5,607.5,607.5,607.5,607.5,0
2017-12-15,615.5,615.5,615.5,615.5,615.5,0
2017-12-18,616.25,616.25,616.25,616.25,616.25,0
2017-12-19,616.25,616.25,616.25,616.25,616.25,0
2017-12-20,614.25,614.25,614.25,614.25,614.25,0
2017-12-21,610.5,610.5,610.5,610.5,610.5,0
2017-12-22,610.0,610.0,610.0,610.0,610.0,0
2017-12-26,612.75,612.75,612.75,612.75,612.75,0
2017-12-27,614.0,614.0,614.0,614.0,614.0,0
2017-12-28,613.75,613.75,613.75,613.75,613.75,0
2017-12-29,613.75,613.75,613.75,613.75,613.75,0
2018-01-02,627.75,627.75,627.75,627.75,627.75,0
2018-01-03,646.75,646.75,646.75,646.75,646.75,0
2018-01-04,642.5,642.5,642.5,642.5,642.5,0
2018-01-05,647.75,647.75,647.75,647.75,647.75,0
2018-01-08,655.0,655.0,655.0,655.0,655.0,0
2018-01-09,648.0,648.0,648.0,648.0,648.0,0
2018-01-10,651.5,651.5,651.5,651.5,651.5,0
2018-01-11,644.5,644.5,644.5,644.5,644.5,0
2018-01-12,641.25,641.25,641.25,641.25,641.25,100
2018-01-16,640.75,640.75,640.75,640.75,640.75,0
2018-01-17,637.5,637.5,637.5,637.5,637.5,0
2018-01-18,635.5,635.5,635.5,635.5,635.5,0
2018-01-19,634.0,634.0,634.0,634.0,634.0,0
2018-01-22,636.25,636.25,636.25,636.25,636.25,0
2018-01-23,638.25,638.25,638.25,638.25,638.25,0
2018-01-24,640.5,640.5,640.5,640.5,640.5,0
2018-01-25,639.5,639.5,639.5,639.5,639.5,0
2018-01-26,639.75,639.75,639.75,639.75,639.75,0
2018-01-29,640.75,640.75,640.75,640.75,640.75,0
2018-01-30,640.25,640.25,640.25,640.25,640.25,0
2018-01-31,640.25,640.25,640.25,640.25,640.25,0
2018-02-01,639.25,639.25,639.25,639.25,639.25,0
2018-02-02,634.75,634.75,634.75,634.75,634.75,0
2018-02-05,638.5,638.5,638.5,638.5,638.5,0
2018-02-06,631.75,631.75,631.75,631.75,631.75,0
2018-02-07,636.25,636.25,636.25,636.25,636.25,0
2018-02-08,635.75,635.75,635.75,635.75,635.75,0
2018-02-09,637.5,637.5,637.5,637.5,637.5,0
2018-02-12,643.25,643.25,643.25,643.25,643.25,0
2018-02-13,638.75,638.75,638.75,638.75,638.75,0
2018-02-14,637.25,637.25,637.25,637.25,637.25,0
2018-02-15,641.0,641.0,641.0,641.0,641.0,0
2018-02-16,641.0,641.0,641.0,641.0,641.0,100
2018-02-20,638.75,638.75,638.75,638.75,638.75,0
2018-02-21,638.25,638.25,638.25,638.25,638.25,0
2018-02-22,638.0,638.0,638.0,638.0,638.0,0
2018-02-23,640.25,640.25,640.25,640.25,640.25,0
2018-02-26,641.0,641.0,641.0,641.0,641.0,0
2018-02-27,641.0,641.0,641.0,641.0,641.0,0
2018-02-28,641.0,641.0,641.0,641.0,641.0,0
2018-03-01,648.75,648.75,648.75,648.75,648.75,0
2018-03-02,632.5,632.5,632.5,632.5,632.5,0
2018-03-05,632.5,632.5,632.5,632.5,632.5,0
2018-03-06,635.25,635.25,635.25,635.25,635.25,0
2018-03-07,628.25,628.25,628.25,628.25,628.25,0
2018-03-08,621.0,621.0,621.0,621.0,621.0,0
2018-03-09,613.5,613.5,613.5,613.5,613.5,0
2018-03-12,615.5,615.5,615.5,615.5,615.5,0
2018-03-13,620.75,620.75,620.75,620.75,620.75,0
2018-03-14,626.0,626.0,626.0,626.0,626.0,0
2018-03-15,624.25,624.25,624.25,624.25,624.25,0
2018-03-16,620.25,620.25,620.25,620.25,620.25,0
2018-03-19,622.0,622.0,622.0,622.0,622.0,0
2018-03-20,623.25,623.25,623.25,623.25,623.25,0
2018-03-21,623.75,623.75,623.75,623.75,623.75,0
2018-03-22,624.75,624.75,624.75,624.75,624.75,0
2018-03-23,623.0,623.0,623.0,623.0,623.0,0
2018-03-26,623.5,623.5,623.5,623.5,623.5,0
2018-03-27,624.25,624.25,624.25,624.25,624.25,0
2018-03-28,624.25,624.25,624.25,624.25,624.25,0
2018-03-29,623.75,623.75,623.75,623.75,623.75,0
2018-04-02,636.75,636.75,636.5,636.5,636.5,0
2018-04-03,629.75,629.75,629.75,629.75,629.75,0
2018-04-04,634.75,634.75,634.75,634.75,634.75,0
2018-04-05,638.25,638.25,638.25,638.25,638.25,0
2018-04-06,644.75,644.75,644.75,644.75,644.75,0
2018-04-09,637.75,637.75,637.75,637.75,637.75,0
2018-04-10,631.75,631.75,631.75,631.75,631.75,0
2018-04-11,630.75,630.75,630.75,630.75,630.75,0
2018-04-12,629.0,629.0,629.0,629.0,629.0,0
2018-04-13,625.25,625.25,625.25,625.25,625.25,0
2018-04-16,620.5,620.5,620.5,620.5,620.5,0
2018-04-17,625.25,625.25,625.25,625.25,625.25,0
2018-04-18,625.0,625.0,625.0,625.0,625.0,0
2018-04-19,624.5,624.5,624.5,624.5,624.5,0
2018-04-20,625.5,625.5,625.5,625.5,625.5,0
2018-04-23,624.5,624.5,624.5,624.5,624.5,0
2018-04-24,623.75,623.75,623.75,623.75,623.75,0
2018-04-25,623.5,623.5,623.5,623.5,623.5,0
2018-04-26,623.0,623.0,623.0,623.0,623.0,0
2018-04-27,623.0,623.0,623.0,623.0,623.0,0
2018-04-30,622.75,622.75,622.75,622.75,622.75,0
2018-05-01,601.5,601.5,601.5,601.5,601.5,0
2018-05-02,601.75,601.75,601.75,601.75,601.75,0
2018-05-03,592.75,592.75,592.75,592.75,592.75,0
2018-05-04,595.0,595.0,595.0,595.0,595.0,0
2018-05-07,603.5,603.5,603.5,603.5,603.5,0
2018-05-08,602.0,602.0,602.0,602.0,602.0,0
2018-05-09,602.0,602.0,602.0,602.0,602.0,0
2018-05-10,602.0,602.0,602.0,602.0,602.0,0
2018-05-11,602.0,602.0,602.0,602.0,602.0,0
2018-05-14,605.0,605.0,605.0,605.0,605.0,0
2018-05-15,611.0,611.0,611.0,611.0,611.0,0
2018-05-16,606.5,606.5,606.5,606.5,606.5,0
2018-05-17,608.75,608.75,608.75,608.75,608.75,0
2018-05-18,610.5,610.5,610.5,610.5,610.5,0
2018-05-21,610.0,610.0,610.0,610.0,610.0,0
2018-05-22,613.0,613.0,613.0,613.0,613.0,0
2018-05-23,612.75,612.75,612.75,612.75,612.75,0
2018-05-24,613.5,613.5,613.5,613.5,613.5,0
2018-05-25,611.5,611.5,611.5,611.5,611.5,0
2018-05-29,611.5,611.5,611.5,611.5,611.5,0
2018-05-30,610.5,610.5,610.5,610.5,610.5,0
2018-05-31,610.5,610.5,610.5,610.5,610.5,0
2018-06-01,612.75,612.75,612.75,612.75,612.75,0
2018-06-04,605.75,605.75,605.75,605.75,605.75,0
2018-06-05,605.0,605.0,605.0,605.0,605.0,0
2018-06-06,603.5,603.5,603.5,603.5,603.5,0
2018-06-07,601.75,601.75,601.75,601.75,601.75,0
2018-06-08,597.0,597.0,597.0,597.0,597.0,0
2018-06-11,595.5,595.5,595.5,595.5,595.5,0
2018-06-12,589.5,589.5,589.5,589.5,589.5,0
2018-06-13,588.0,588.0,588.0,588.0,588.0,0
2018-06-14,590.5,590.5,590.5,590.5,590.5,0
2018-06-15,590.5,590.5,590.5,590.5,590.5,0
2018-06-18,586.5,586.5,586.5,586.5,586.5,0
2018-06-19,581.5,581.5,581.5,581.5,581.5,0
2018-06-20,581.0,581.0,581.0,581.0,581.0,0
2018-06-21,579.75,579.75,579.75,579.75,579.75,0
2018-06-22,582.25,582.25,582.25,582.25,582.25,0
2018-06-25,582.5,582.5,582.5,582.5,582.5,0
2018-06-26,581.75,581.75,581.75,581.75,581.75,0
2018-06-27,583.0,583.0,583.0,583.0,583.0,0
2018-06-28,583.5,583.5,583.5,583.5,583.5,0
2018-06-29,583.25,583.25,583.25,583.25,583.25,0
2018-07-02,576.75,576.75,576.75,576.75,576.75,0
2018-07-03,571.75,571.75,571.75,571.75,571.75,0
2018-07-05,565.5,565.5,565.5,565.5,565.5,0
2018-07-06,562.0,562.0,562.0,562.0,562.0,0
2018-07-09,563.5,563.5,563.5,563.5,563.5,0
2018-07-10,564.25,564.25,564.25,564.25,564.25,0
2018-07-11,553.25,553.25,553.25,553.25,553.25,0
2018-07-12,549.0,549.0,549.0,549.0,549.0,0
2018-07-13,543.75,543.75,543.75,543.75,543.75,0
2018-07-16,546.75,546.75,546.75,546.75,546.75,0
2018-07-17,546.5,546.5,546.5,546.5,546.5,0
2018-07-18,550.5,550.5,550.5,550.5,550.5,0
2018-07-19,548.5,548.5,548.5,548.5,548.5,0
2018-07-20,548.25,548.25,548.25,548.25,548.25,0
2018-07-23,546.75,546.75,546.75,546.75,546.75,0
2018-07-24,545.25,545.25,545.25,545.25,545.25,0
2018-07-25,545.75,545.75,545.75,545.75,545.75,0
2018-07-26,548.0,548.0,548.0,548.0,548.0,0
2018-07-27,547.0,547.0,547.0,547.0,547.0,0
2018-07-30,547.25,547.25,547.25,547.25,547.25,0
2018-07-31,547.25,547.25,547.25,547.25,547.25,0
2018-08-01,544.25,544.25,544.25,544.25,544.25,0
2018-08-02,538.5,538.5,538.5,538.5,538.5,0
2018-08-03,538.25,538.25,538.25,538.25,538.25,0
2018-08-06,541.0,541.0,541.0,541.0,541.0,0
2018-08-07,545.75,545.75,545.75,545.75,545.75,0
2018-08-08,551.0,551.0,551.0,551.0,551.0,0
2018-08-09,549.25,549.25,549.25,549.25,549.25,0
2018-08-10,548.0,548.0,548.0,548.0,548.0,0
2018-08-13,541.25,541.25,541.25,541.25,541.25,0
2018-08-14,542.25,542.25,542.25,542.25,542.25,0
2018-08-15,539.5,539.5,539.5,539.5,539.5,0
2018-08-16,542.5,542.5,542.5,542.5,542.5,0
2018-08-17,544.0,544.0,544.0,544.0,544.0,0
2018-08-20,545.75,545.75,545.75,545.75,545.75,0
2018-08-21,545.0,545.0,545.0,545.0,545.0,0
2018-08-22,545.0,545.0,545.0,545.0,545.0,0
2018-08-23,543.0,543.0,543.0,543.0,543.0,0
2018-08-24,543.0,543.0,543.0,543.0,543.0,0
2018-08-27,542.25,542.25,542.25,542.25,542.25,0
2018-08-28,543.5,543.5,543.5,543.5,543.5,0
2018-08-29,543.0,543.0,543.0,543.0,543.0,0
2018-08-30,543.25,543.25,543.25,543.25,543.25,0
2018-08-31,543.25,543.25,543.25,543.25,543.25,0
2018-09-04,555.5,555.5,555.0,555.0,555.0,0
2018-09-05,552.5,552.5,552.5,552.5,552.5,0
2018-09-06,549.75,549.75,549.75,549.75,549.75,0
2018-09-07,547.75,547.75,547.75,547.75,547.75,0
2018-09-10,547.75,547.75,547.75,547.75,547.75,0
2018-09-11,547.75,547.75,547.75,547.75,547.75,0
2018-09-12,542.25,542.25,542.25,542.25,542.25,0
2018-09-13,544.0,544.0,544.0,544.0,544.0,0
2018-09-14,541.0,541.0,541.0,541.0,541.0,0
2018-09-17,541.0,541.0,541.0,541.0,541.0,0
2018-09-18,537.75,537.75,537.75,537.75,537.75,0
2018-09-19,533.25,533.25,533.25,533.25,533.25,0
2018-09-20,532.25,532.25,532.25,532.25,532.25,0
2018-09-21,532.5,532.5,532.5,532.5,532.5,0
2018-09-24,533.75,533.75,533.75,533.75,533.75,0
2018-09-25,534.75,534.75,534.75,534.75,534.75,0
2018-09-26,535.0,535.0,535.0,535.0,535.0,0
2018-09-27,534.25,534.25,534.25,534.25,534.25,0
2018-09-28,534.5,534.5,534.5,534.5,534.5,0
2018-10-01,521.0,521.0,521.0,521.0,521.0,0
2018-10-02,521.75,521.75,521.75,521.75,521.75,0
2018-10-03,530.5,530.5,530.5,530.5,530.5,0
2018-10-04,535.75,535.75,535.75,535.75,535.75,0
2018-10-05,534.5,534.5,534.5,534.5,534.5,0
2018-10-08,527.25,527.25,527.25,527.25,527.25,0
2018-10-09,530.0,530.0,530.0,530.0,530.0,0
2018-10-10,528.25,528.25,528.25,528.25,528.25,0
2018-10-11,524.5,524.5,524.5,524.5,524.5,0
2018-10-12,528.0,528.0,528.0,528.0,528.0,0
2018-10-15,527.5,527.5,527.5,527.5,527.5,0
2018-10-16,534.5,534.5,534.5,534.5,534.5,0
2018-10-17,536.5,536.5,536.5,536.5,536.5,0
2018-10-18,534.0,534.0,534.0,534.0,534.0,0
2018-10-19,532.25,532.25,532.25,532.25,532.25,0
2018-10-22,533.5,533.5,533.5,533.5,533.5,0
2018-10-23,532.0,532.0,532.0,532.0,532.0,0
2018-10-24,530.75,530.75,530.75,530.75,530.75,0
2018-10-25,529.25,529.25,529.25,529.25,529.25,0
2018-10-26,528.0,528.0,528.0,528.0,528.0,0
2018-10-29,529.25,529.25,529.25,529.25,529.25,0
2018-10-30,529.0,529.0,529.0,529.0,529.0,0
2018-10-31,528.75,528.75,528.75,528.75,528.75,0
2018-11-01,512.25,512.25,512.25,512.25,512.25,0
2018-11-02,515.75,515.75,515.75,515.75,515.75,0
2018-11-05,509.5,509.5,509.5,509.5,509.5,0
2018-11-06,509.5,509.5,509.5,509.5,509.5,0
2018-11-07,507.25,507.25,507.25,507.25,507.25,0
2018-11-08,502.5,502.5,502.5,502.5,502.5,0
2018-11-09,493.5,493.5,493.5,493.5,493.5,0
2018-11-12,491.75,491.75,491.75,491.75,491.75,0
2018-11-13,487.0,487.0,487.0,487.0,487.0,0
2018-11-14,482.25,482.25,482.25,482.25,482.25,0
2018-11-15,483.0,483.0,483.0,483.0,483.0,0
2018-11-16,482.25,482.25,482.25,482.25,482.25,0
2018-11-19,484.0,484.0,484.0,484.0,484.0,0
2018-11-20,484.0,484.0,484.0,484.0,484.0,0
2018-11-21,485.25,485.25,485.25,485.25,485.25,0
2018-11-23,488.75,488.75,488.75,488.75,488.75,0
2018-11-26,484.5,484.5,484.5,484.5,484.5,0
2018-11-27,484.25,484.25,484.25,484.25,484.25,0
2018-11-28,486.0,486.0,486.0,486.0,486.0,0
2018-11-29,486.25,486.25,486.25,486.25,486.25,0
2018-11-30,486.5,486.5,486.5,486.5,486.5,0
2018-12-03,479.0,479.0,479.0,479.0,479.0,0
2018-12-04,485.5,485.5,485.5,485.5,485.5,0
2018-12-06,481.5,481.5,481.5,481.5,481.5,0
2018-12-07,480.25,480.25,480.25,480.25,480.25,0
2018-12-10,487.75,487.75,487.75,487.75,487.75,0
2018-12-11,482.25,482.25,482.25,482.25,482.25,0
2018-12-12,484.75,484.75,484.75,484.75,484.75,0
2018-12-13,486.75,486.75,486.75,486.75,486.75,0
2018-12-14,489.75,489.75,489.75,489.75,489.75,0
2018-12-17,495.75,495.75,495.75,495.75,495.75,0
2018-12-18,500.0,500.0,500.0,500.0,500.0,0
2018-12-19,504.0,504.0,504.0,504.0,504.0,0
2018-12-20,502.5,502.5,502.5,502.5,502.5,0
2018-12-21,500.75,500.75,500.75,500.75,500.75,0
2018-12-24,498.75,498.75,498.75,498.75,498.75,0
2018-12-26,497.25,497.25,497.25,497.25,497.25,0
2018-12-27,497.75,497.75,497.75,497.75,497.75,0
2018-12-28,498.5,498.5,498.5,498.5,498.5,0
2018-12-31,498.5,498.5,498.5,498.5,498.5,0
2019-01-02,523.5,523.5,523.5,523.5,523.5,0
2019-01-03,519.25,519.25,519.25,519.25,519.25,0
2019-01-04,524.5,524.5,524.5,524.5,524.5,200
2019-01-07,524.75,524.75,524.75,524.75,524.75,0
2019-01-08,528.75,528.75,528.75,528.75,528.75,0
2019-01-09,529.0,529.0,529.0,529.0,529.0,0
2019-01-10,527.0,527.0,527.0,527.0,527.0,0
2019-01-11,528.5,528.5,528.5,528.5,528.5,0
2019-01-14,523.25,523.25,523.25,523.25,523.25,0
2019-01-15,524.5,524.5,524.5,524.5,524.5,0
2019-01-16,527.25,527.25,527.25,527.25,527.25,0
2019-01-17,530.0,530.0,530.0,530.0,530.0,0
2019-01-18,532.75,532.75,532.75,532.75,532.75,0
2019-01-22,532.75,535.5,532.75,535.5,535.5,0
2019-01-23,536.75,536.75,536.75,536.75,536.75,0
2019-01-24,537.75,537.75,537.75,537.75,537.75,0
2019-01-25,537.5,537.5,537.5,537.5,537.5,0
2019-01-28,539.75,539.75,539.75,539.75,539.75,0
2019-01-29,538.5,538.5,538.5,538.5,538.5,0
2019-01-30,538.75,538.75,538.75,538.75,538.75,0
2019-01-31,538.75,538.75,538.75,538.75,538.75,0
2019-02-01,562.75,562.75,562.75,562.75,562.75,0
2019-02-04,563.75,563.75,563.75,563.75,563.75,0
2019-02-05,563.75,563.75,563.75,563.75,563.75,0
2019-02-06,563.75,563.75,563.75,563.75,563.75,0
2019-02-07,567.0,567.0,567.0,567.0,567.0,0
2019-02-08,562.75,562.75,562.75,562.75,562.75,0
2019-02-11,558.25,558.25,558.25,558.25,558.25,0
2019-02-12,555.0,555.0,555.0,555.0,555.0,0
2019-02-13,555.5,555.5,555.5,555.5,555.5,0
2019-02-14,559.75,559.75,559.75,559.75,559.75,0
2019-02-15,555.0,555.0,555.0,555.0,555.0,0
2019-02-19,559.5,559.5,556.0,556.0,556.0,0
2019-02-20,555.5,555.5,555.5,555.5,555.5,0
2019-02-21,557.25,557.25,557.25,557.25,557.25,0
2019-02-22,556.25,556.25,556.25,556.25,556.25,0
2019-02-25,554.0,554.0,554.0,554.0,554.0,0
2019-02-26,552.75,552.75,552.75,552.75,552.75,0
2019-02-27,551.25,551.25,551.25,551.25,551.25,0
2019-02-28,551.0,551.0,551.0,551.0,551.0,0
2019-03-01,537.5,537.5,537.5,537.5,537.5,0
2019-03-04,528.0,528.0,528.0,528.0,528.0,0
2019-03-05,530.25,530.25,530.25,530.25,530.25,188
2019-03-06,528.25,528.25,528.25,528.25,528.25,0
2019-03-07,524.0,524.0,524.0,524.0,524.0,0
2019-03-08,521.5,521.5,521.5,521.5,521.5,0
2019-03-11,520.75,520.75,520.75,520.75,520.75,0
2019-03-12,521.0,521.0,521.0,521.0,521.0,0
2019-03-13,516.5,516.5,516.5,516.5,516.5,0
2019-03-14,513.0,513.0,513.0,513.0,513.0,0
2019-03-15,513.0,513.0,513.0,513.0,513.0,0
2019-03-18,517.75,517.75,517.75,517.75,517.75,0
2019-03-19,521.0,521.0,521.0,521.0,521.0,0
2019-03-20,524.25,524.25,524.25,524.25,524.25,0
2019-03-21,525.5,525.5,525.5,525.5,525.5,0
2019-03-22,525.0,525.0,525.0,525.0,525.0,0
2019-03-25,523.25,523.25,523.25,523.25,523.25,0
2019-03-26,523.0,523.0,523.0,523.0,523.0,0
2019-03-27,523.0,523.0,523.0,523.0,523.0,0
2019-03-28,522.5,522.5,522.5,522.5,522.5,0
2019-03-29,522.25,522.25,522.25,522.25,522.25,0
2019-04-01,518.5,518.5,518.5,518.5,518.5,0
2019-04-02,526.75,526.75,526.75,526.75,526.75,0
2019-04-03,531.75,531.75,531.75,531.75,531.75,0
2019-04-04,538.25,538.25,538.25,538.25,538.25,0
2019-04-05,542.0,542.0,542.0,542.0,542.0,0
2019-04-08,536.0,536.0,536.0,536.0,536.0,0
2019-04-09,538.25,538.25,538.25,538.25,538.25,0
2019-04-10,531.0,531.0,531.0,531.0,531.0,0
2019-04-11,527.25,527.25,527.25,527.25,527.25,0
2019-04-12,528.0,528.0,528.0,528.0,528.0,0
2019-04-15,526.0,526.0,526.0,526.0,526.0,0
2019-04-16,529.5,529.5,529.5,529.5,529.5,0
2019-04-17,531.5,531.5,531.5,531.5,531.5,0
2019-04-18,529.0,529.0,529.0,529.0,529.0,0
2019-04-22,528.75,528.75,528.75,528.75,528.75,0
2019-04-23,528.75,528.75,528.75,528.75,528.75,0
2019-04-24,528.75,528.75,528.75,528.75,528.75,0
2019-04-25,528.25,528.25,528.25,528.25,528.25,0
2019-04-26,526.75,526.75,526.75,526.75,526.75,0
2019-04-29,526.75,526.75,526.75,526.75,526.75,0
2019-04-30,526.5,526.5,526.5,526.5,526.5,0
2019-05-01,507.0,507.0,507.0,507.0,507.0,0
2019-05-02,491.25,491.25,491.25,491.25,491.25,0
2019-05-03,485.5,485.5,485.5,485.5,485.5,0
2019-05-06,479.25,479.25,479.25,479.25,479.25,0
2019-05-07,490.75,490.75,490.75,490.75,490.75,0
2019-05-08,490.25,490.25,490.25,490.25,490.25,0
2019-05-09,484.25,484.25,484.25,484.25,484.25,0
2019-05-10,480.0,480.0,480.0,480.0,480.0,0
2019-05-13,480.0,480.0,480.0,480.0,480.0,0
2019-05-14,484.25,484.25,484.25,484.25,484.25,0
2019-05-15,485.5,485.5,485.5,485.5,485.5,0
2019-05-16,494.0,494.0,494.0,494.0,494.0,0
2019-05-17,493.75,493.75,493.75,493.75,493.75,0
2019-05-20,493.75,493.75,493.75,493.75,493.75,0
2019-05-21,489.25,489.25,489.25,489.25,489.25,0
2019-05-22,489.25,489.25,489.25,489.25,489.25,0
2019-05-23,485.5,485.5,485.5,485.5,485.5,0
2019-05-24,485.25,485.25,485.25,485.25,485.25,0
2019-05-28,486.25,488.0,486.25,488.0,488.0,0
2019-05-29,489.25,489.25,489.25,489.25,489.25,0
2019-05-30,488.75,488.75,488.75,488.75,488.75,0
2019-05-31,488.5,488.5,488.5,488.5,488.5,0
2019-06-03,484.75,484.75,484.75,484.75,484.75,0
2019-06-04,491.75,491.75,491.75,491.75,491.75,0
2019-06-05,491.75,491.75,491.75,491.75,491.75,0
2019-06-06,491.75,491.75,491.75,491.75,491.75,0
2019-06-07,487.75,487.75,487.75,487.75,487.75,0
2019-06-10,480.75,480.75,480.75,480.75,480.75,0
2019-06-11,483.0,483.0,483.0,483.0,483.0,0
2019-06-12,476.25,476.25,476.25,476.25,476.25,0
2019-06-13,482.5,482.5,482.5,482.5,482.5,0
2019-06-14,482.5,482.5,482.5,482.5,482.5,0
2019-06-17,485.25,485.25,485.25,485.25,485.25,0
2019-06-18,483.5,483.5,483.5,483.5,483.5,0
2019-06-19,486.25,486.25,486.25,486.25,486.25,0
2019-06-20,485.0,485.0,485.0,485.0,485.0,0
2019-06-21,485.0,485.0,485.0,485.0,485.0,0
2019-06-24,483.75,483.75,483.75,483.75,483.75,0
2019-06-25,483.0,483.0,483.0,483.0,483.0,0
2019-06-26,482.0,482.0,482.0,482.0,482.0,0
2019-06-27,482.0,482.0,482.0,482.0,482.0,0
2019-06-28,482.0,482.0,482.0,482.0,482.0,0
2019-07-01,474.0,474.0,474.0,474.0,474.0,0
2019-07-02,475.25,475.25,475.25,475.25,475.25,0
2019-07-03,472.75,472.75,472.75,472.75,472.75,0
2019-07-05,472.0,474.0,472.0,474.0,474.0,0
2019-07-08,470.25,470.25,470.25,470.25,470.25,0
2019-07-09,469.75,469.75,469.75,469.75,469.75,0
2019-07-10,469.0,469.0,469.0,469.0,469.0,0
2019-07-11,471.0,471.0,471.0,471.0,471.0,0
2019-07-12,472.25,472.25,472.25,472.25,472.25,0
2019-07-15,474.5,474.5,474.5,474.5,474.5,0
2019-07-16,477.25,477.25,477.25,477.25,477.25,0
2019-07-17,477.75,477.75,477.75,477.75,477.75,0
2019-07-18,477.5,477.5,477.5,477.5,477.5,0
2019-07-19,476.5,476.5,476.5,476.5,476.5,0
2019-07-22,477.25,477.25,477.25,477.25,477.25,0
2019-07-23,478.75,478.75,478.75,478.75,478.75,0
2019-07-24,480.25,480.25,480.25,480.25,480.25,0
2019-07-25,481.75,481.75,481.75,481.75,481.75,0
2019-07-26,482.0,482.0,482.0,482.0,482.0,0
2019-07-29,481.0,481.0,481.0,481.0,481.0,0
2019-07-30,481.0,481.0,481.0,481.0,481.0,0
2019-07-31,481.0,481.0,481.0,481.0,481.0,0
2019-08-01,498.25,498.25,498.25,498.25,498.25,0
2019-08-02,496.75,496.75,496.75,496.75,496.75,0
2019-08-05,501.25,501.25,501.25,501.25,501.25,0
2019-08-06,501.25,501.25,501.25,501.25,501.25,0
2019-08-07,501.25,501.25,501.25,501.25,501.25,0
2019-08-08,508.0,508.0,508.0,508.0,508.0,0
2019-08-09,515.25,515.25,515.25,515.25,515.25,0
2019-08-12,515.25,515.25,515.25,515.25,515.25,0
2019-08-13,519.75,519.75,519.75,519.75,519.75,0
2019-08-14,521.25,521.25,521.25,521.25,521.25,0
2019-08-15,514.75,514.75,514.75,514.75,514.75,0
2019-08-16,517.5,517.5,517.5,517.5,517.5,0
2019-08-19,514.25,514.25,514.25,514.25,514.25,0
2019-08-20,515.75,515.75,515.75,515.75,515.75,0
2019-08-21,519.0,519.0,519.0,519.0,519.0,0
2019-08-22,522.75,522.75,522.75,522.75,522.75,0
2019-08-23,522.75,522.75,522.75,522.75,522.75,0
2019-08-26,522.5,522.5,522.5,522.5,522.5,0
2019-08-27,521.25,521.25,521.25,521.25,521.25,0
2019-08-28,521.75,521.75,521.75,521.75,521.75,0
2019-08-29,520.75,520.75,520.75,520.75,520.75,0
2019-08-30,521.0,521.0,521.0,521.0,521.0,0
2019-09-03,516.25,516.25,516.25,516.25,516.25,0
2019-09-04,519.0,519.0,519.0,519.0,519.0,0
2019-09-05,520.25,520.25,520.25,520.25,520.25,0
2019-09-06,525.25,525.25,525.25,525.25,525.25,0
2019-09-09,525.25,525.25,525.25,525.25,525.25,0
2019-09-10,529.75,529.75,529.75,529.75,529.75,0
2019-09-11,526.5,526.5,526.5,526.5,526.5,0
2019-09-12,524.25,524.25,524.25,524.25,524.25,0
2019-09-13,525.25,525.25,525.25,525.25,525.25,0
2019-09-16,525.25,525.25,525.25,525.25,525.25,0
2019-09-17,536.75,536.75,536.75,536.75,536.75,0
2019-09-18,533.5,533.5,533.5,533.5,533.5,0
2019-09-19,531.25,531.25,531.25,531.25,531.25,0
2019-09-20,530.0,530.0,530.0,530.0,530.0,0
2019-09-23,527.75,527.75,527.75,527.75,527.75,0
2019-09-24,524.25,524.25,524.25,524.25,524.25,0
2019-09-25,524.25,524.25,524.25,524.25,524.25,0
2019-09-26,525.0,525.0,525.0,525.0,525.0,0
2019-09-27,524.5,524.5,524.5,524.5,524.5,0
2019-09-30,524.25,524.25,524.25,524.25,524.25,0
2019-10-01,517.0,517.0,517.0,517.0,517.0,0
2019-10-02,511.0,511.0,511.0,511.0,511.0,0
2019-10-03,510.5,510.5,510.5,510.5,510.5,0
2019-10-04,513.5,513.5,513.5,513.5,513.5,0
2019-10-07,515.0,515.0,515.0,515.0,515.0,0
2019-10-08,517.75,517.75,517.75,517.75,517.75,0
2019-10-09,520.75,520.75,520.75,520.75,520.75,0
2019-10-10,521.75,521.75,521.75,521.75,521.75,0
2019-10-11,520.0,520.0,520.0,520.0,520.0,0
2019-10-14,516.75,516.75,516.75,516.75,516.75,0
2019-10-15,518.0,518.0,518.0,518.0,518.0,0
2019-10-16,527.25,527.25,527.25,527.25,527.25,0
2019-10-17,528.25,528.25,528.25,528.25,528.25,0
2019-10-18,531.25,531.25,531.25,531.25,531.25,0
2019-10-21,531.0,531.0,531.0,531.0,531.0,0
2019-10-22,533.5,533.5,533.5,533.5,533.5,0
2019-10-23,533.5,533.5,533.5,533.5,533.5,0
