Date,Production,Mature_Area,Immature_Area,Total_Area,Yield,Trend,ONI_lag12,PRCP,TAVG,PRCP_CLIM,TAVG_CLIM,PRCP_DEV,TAVG_DEV,PRCP_DEV_3m,TAVG_DEV_3m,Month
2024-01,1402355,5066524.0,546327.0,5612852.0,0.27678838588349725,108,-0.54,290.315,27.027,211.4235789473684,26.221052631578946,78.89142105263159,0.8059473684210552,79.05057894736842,0.792122807017544,1.0
2024-02,1259382,5066524.0,546327.0,5612852.0,0.24856923602848818,109,-0.29,96.693,27.481,107.99978947368422,26.368052631578948,-11.30678947368422,1.1129473684210538,34.78263157894735,0.8954385964912284,2.0
2024-03,1392471,5066524.0,546327.0,5612852.0,0.2748375414781416,110,-0.02,138.182,27.973,130.4251052631579,27.087105263157895,7.756894736842099,0.8858947368421042,25.113842105263156,0.9349298245614044,3.0
2024-04,1501905,5066524.0,546327.0,5612852.0,0.2964369654619222,111,0.27,119.1,28.993,132.293,27.949789473684213,-13.193000000000012,1.0432105263157858,-5.58096491228071,1.014017543859648,4.0
2024-05,1704495,5066524.0,546327.0,5612852.0,0.3364229598043945,112,0.57,192.594,29.313,159.10384210526317,28.43263157894737,33.490157894736825,0.8803684210526299,9.35135087719297,0.9364912280701733,5.0
2024-06,1615283,5066524.0,546327.0,5612852.0,0.31881483241764963,113,0.84,227.354,28.763,170.18857894736843,28.15736842105263,57.16542105263159,0.6056315789473707,25.8208596491228,0.8430701754385955,6.0
2024-07,1840999,5066524.0,546327.0,5612852.0,0.36336529739126866,114,1.12,144.935,28.545,177.9814210526316,27.839684210526315,-33.04642105263159,0.705315789473687,19.20305263157894,0.7304385964912292,7.0
2024-08,1893859,5066524.0,546327.0,5612852.0,0.3737984859047347,115,1.37,229.098,28.181,181.2001052631579,27.69105263157895,47.89789473684212,0.4899473684210527,24.005631578947373,0.6002982456140368,8.0
2024-09,1821933,5066524.0,546327.0,5612852.0,0.3596021651135966,116,1.6,198.645,28.223,194.26363157894738,27.634315789473685,4.381368421052628,0.5886842105263135,6.410947368421053,0.5946491228070178,9.0
2024-10,1797348,5066524.0,546327.0,5612852.0,0.3547497258475436,117,1.83,210.952,28.181,236.39394736842104,27.58478947368421,-25.44194736842104,0.5962105263157902,8.945771929824568,0.5582807017543855,10.0
2024-11,1621294,5066524.0,546327.0,5612852.0,0.3200012474035453,118,1.99,404.524,27.778,322.901947368421,27.264,81.62205263157898,0.5139999999999993,20.187157894736856,0.5662982456140343,11.0
2024-12,1486942,5066524.0,546327.0,5612852.0,0.2934836586188085,119,2.06,279.04,27.099,333.9657368421053,26.697578947368424,-54.925736842105266,0.40142105263157646,0.4181228070175583,0.5038771929824554,12.0
2025-01,1239895,5043478.0,656572.0,5700050.0,0.24584126271592738,120,1.92,287.074,26.229,211.4235789473684,26.221052631578946,75.6504210526316,0.007947368421053369,34.11557894736844,0.3077894736842097,1.0
2025-02,1188443,5043478.0,656572.0,5700050.0,0.23563957253308135,121,1.62,97.117,26.21,107.99978947368422,26.368052631578948,-10.882789473684213,-0.158052631578947,3.2806315789473737,0.08377192982456094,2.0
2025-03,1387616,5043478.0,656572.0,5700050.0,0.2751307728515917,122,1.26,166.046,27.024,130.4251052631579,27.087105263157895,35.620894736842104,-0.06310526315789389,33.462842105263164,-0.07107017543859584,3.0
2025-04,1686379,5043478.0,656572.0,5700050.0,0.33436826729491037,123,0.82,200.255,27.751,132.293,27.949789473684213,67.96199999999999,-0.19878947368421152,30.900035087719292,-0.1399824561403508,4.0
2025-05,1771621,5043478.0,656572.0,5700050.0,0.3512696992036051,124,0.49,178.163,28.754,159.10384210526317,28.43263157894737,19.059157894736842,0.3213684210526324,40.88068421052631,0.019824561403509005,5.0
2025-06,1692370,5043478.0,656572.0,5700050.0,0.33555613804600715,125,0.22,180.546,28.468,170.18857894736843,28.15736842105263,10.357421052631565,0.31063157894736904,32.45952631578947,0.14440350877192998,6.0
2025-07,1812467,5043478.0,656572.0,5700050.0,0.35936847548457634,126,0.08,141.268,28.42,177.9814210526316,27.839684210526315,-36.71342105263159,0.580315789473687,-2.4322807017543937,0.40410526315789613,7.0
2025-08,1854756,5043478.0,656572.0,5700050.0,0.3677533638493119,127,-0.07,227.398,27.943,181.2001052631579,27.69105263157895,46.1978947368421,0.25194736842105314,6.613964912280693,0.38096491228070306,8.0
2025-09,1840983,5043478.0,656572.0,5700050.0,0.365022510259785,128,-0.17,229.949,27.721,194.26363157894738,27.634315789473685,35.68536842105263,0.08668421052631459,15.056614035087714,0.30631578947368493,9.0
